week,facility_id,finished_sku_id,realized_selling_price,list_price,emailer_for_promotion,homepage_featured,customer_orders,facility_city_id,facility_region_id,facility_type,facility_capacity_index,date,year,month,year_month,sku_performance_tier,finished_family,facility_scale,facility_volatility
12,FACILITY_2,SEMICONDUCTOR_8,4104.756737085556,5019.32209065293,0,0,1215,590,56,high_capacity,0.9065573770491803,2023-03-19,2023,3,2023-03,high,compute_control_modules,large_dc,1345.705930563683
12,FACILITY_2,SEMICONDUCTOR_6,4725.535247440999,4725.535247440999,0,0,836,590,56,high_capacity,0.9065573770491803,2023-03-19,2023,3,2023-03,high,compute_control_modules,large_dc,1345.705930563683
12,FACILITY_2,SEMICONDUCTOR_10,4038.347089222389,5428.061674582321,0,0,1000,590,56,high_capacity,0.9065573770491803,2023-03-19,2023,3,2023-03,high,compute_control_modules,large_dc,1345.705930563683
13,FACILITY_1,SEMICONDUCTOR_2,2452.9431607935817,2044.2035768641902,0,1,1810,590,56,mid_capacity,0.6352459016393442,2023-03-26,2023,3,2023-03,low,power_management_modules,mega_hub,956.5054744508195
13,FACILITY_1,SEMICONDUCTOR_5,2452.9431607935817,2044.2035768641902,0,1,2768,590,56,mid_capacity,0.6352459016393442,2023-03-26,2023,3,2023-03,low,power_management_modules,mega_hub,956.5054744508195
13,FACILITY_1,SEMICONDUCTOR_11,2403.894410722055,2420.7496512964626,0,0,702,590,56,mid_capacity,0.6352459016393442,2023-03-26,2023,3,2023-03,low,power_management_modules,mega_hub,956.5054744508195
13,FACILITY_1,SEMICONDUCTOR_12,3074.732985583489,3057.877745009081,0,0,757,590,56,mid_capacity,0.6352459016393442,2023-03-26,2023,3,2023-03,low,power_management_modules,mega_hub,956.5054744508195
13,FACILITY_1,SEMICONDUCTOR_9,3073.721671149025,3073.721671149025,0,0,771,590,56,mid_capacity,0.6352459016393442,2023-03-26,2023,3,2023-03,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
13,FACILITY_1,SEMICONDUCTOR_4,3287.277569226773,3825.8025055791054,0,0,1511,590,56,mid_capacity,0.6352459016393442,2023-03-26,2023,3,2023-03,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
13,FACILITY_1,SEMICONDUCTOR_1,4937.57417386705,4954.429414441458,0,0,1743,590,56,mid_capacity,0.6352459016393442,2023-03-26,2023,3,2023-03,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
13,FACILITY_1,SEMICONDUCTOR_7,7538.1692420924455,7521.314001518038,0,0,958,590,56,mid_capacity,0.6352459016393442,2023-03-26,2023,3,2023-03,high,compute_control_modules,mega_hub,956.5054744508195
13,FACILITY_1,SEMICONDUCTOR_3,4218.192506151321,4251.902987300137,0,0,1689,590,56,mid_capacity,0.6352459016393442,2023-03-26,2023,3,2023-03,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
13,FACILITY_1,SEMICONDUCTOR_8,5053.032571801745,5019.32209065293,0,0,1025,590,56,mid_capacity,0.6352459016393442,2023-03-26,2023,3,2023-03,high,compute_control_modules,mega_hub,956.5054744508195
13,FACILITY_1,SEMICONDUCTOR_6,4774.078340295294,4790.933580869702,0,0,513,590,56,mid_capacity,0.6352459016393442,2023-03-26,2023,3,2023-03,high,compute_control_modules,mega_hub,956.5054744508195
13,FACILITY_1,SEMICONDUCTOR_10,5118.430905230448,5101.575664656039,0,0,338,590,56,mid_capacity,0.6352459016393442,2023-03-26,2023,3,2023-03,high,compute_control_modules,mega_hub,956.5054744508195
13,FACILITY_4,SEMICONDUCTOR_2,2469.7984013679898,2469.7984013679898,0,0,1094,685,56,mid_capacity,0.5811475409836065,2023-03-26,2023,3,2023-03,low,power_management_modules,local_dc,722.692017537207
13,FACILITY_4,SEMICONDUCTOR_5,2453.448818010814,2453.448818010814,0,0,1458,685,56,mid_capacity,0.5811475409836065,2023-03-26,2023,3,2023-03,low,power_management_modules,local_dc,722.692017537207
13,FACILITY_4,SEMICONDUCTOR_11,2420.2439940792306,2420.2439940792306,0,0,729,685,56,mid_capacity,0.5811475409836065,2023-03-26,2023,3,2023-03,low,power_management_modules,local_dc,722.692017537207
13,FACILITY_4,SEMICONDUCTOR_12,3107.4321522978407,3090.576911723433,0,0,676,685,56,mid_capacity,0.5811475409836065,2023-03-26,2023,3,2023-03,low,power_management_modules,local_dc,722.692017537207
13,FACILITY_4,SEMICONDUCTOR_9,3090.576911723433,3073.721671149025,0,0,647,685,56,mid_capacity,0.5811475409836065,2023-03-26,2023,3,2023-03,mid,mixed_signal_interface_modules,local_dc,722.692017537207
13,FACILITY_4,SEMICONDUCTOR_4,3270.9279858695973,3875.8625700850966,0,0,1134,685,56,mid_capacity,0.5811475409836065,2023-03-26,2023,3,2023-03,mid,mixed_signal_interface_modules,local_dc,722.692017537207
13,FACILITY_4,SEMICONDUCTOR_1,4905.886321587163,4889.031081012756,0,0,1282,685,56,mid_capacity,0.5811475409836065,2023-03-26,2023,3,2023-03,mid,mixed_signal_interface_modules,local_dc,722.692017537207
13,FACILITY_4,SEMICONDUCTOR_7,7538.1692420924455,7538.1692420924455,0,0,567,685,56,mid_capacity,0.5811475409836065,2023-03-26,2023,3,2023-03,high,compute_control_modules,local_dc,722.692017537207
13,FACILITY_4,SEMICONDUCTOR_3,4399.049237514718,4365.338756365903,0,0,1257,685,56,mid_capacity,0.5811475409836065,2023-03-26,2023,3,2023-03,mid,mixed_signal_interface_modules,local_dc,722.692017537207
13,FACILITY_4,SEMICONDUCTOR_8,5053.032571801745,5053.032571801745,0,0,865,685,56,mid_capacity,0.5811475409836065,2023-03-26,2023,3,2023-03,high,compute_control_modules,local_dc,722.692017537207
13,FACILITY_4,SEMICONDUCTOR_6,4350.000487443191,4350.000487443191,0,0,608,685,56,mid_capacity,0.5811475409836065,2023-03-26,2023,3,2023-03,high,compute_control_modules,local_dc,722.692017537207
13,FACILITY_4,SEMICONDUCTOR_10,5249.227572087852,5232.372331513445,0,0,176,685,56,mid_capacity,0.5811475409836065,2023-03-26,2023,3,2023-03,high,compute_control_modules,local_dc,722.692017537207
13,FACILITY_3,SEMICONDUCTOR_2,2436.087920219174,2420.2439940792306,0,1,1876,590,56,mid_capacity,0.6155737704918032,2023-03-26,2023,3,2023-03,low,power_management_modules,regional_dc,739.7757706022995
13,FACILITY_3,SEMICONDUCTOR_5,2436.593577436406,2452.9431607935817,0,1,2202,590,56,mid_capacity,0.6155737704918032,2023-03-26,2023,3,2023-03,low,power_management_modules,regional_dc,739.7757706022995
13,FACILITY_3,SEMICONDUCTOR_11,2469.7984013679898,2469.2927441507577,0,1,1052,590,56,mid_capacity,0.6155737704918032,2023-03-26,2023,3,2023-03,low,power_management_modules,regional_dc,739.7757706022995
13,FACILITY_3,SEMICONDUCTOR_12,3073.721671149025,3090.576911723433,0,0,863,590,56,mid_capacity,0.6155737704918032,2023-03-26,2023,3,2023-03,low,power_management_modules,regional_dc,739.7757706022995
13,FACILITY_3,SEMICONDUCTOR_9,3057.372087791849,3057.372087791849,0,0,1054,590,56,mid_capacity,0.6155737704918032,2023-03-26,2023,3,2023-03,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
13,FACILITY_3,SEMICONDUCTOR_4,3220.867921363606,3842.152088936281,0,0,1014,590,56,mid_capacity,0.6155737704918032,2023-03-26,2023,3,2023-03,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
13,FACILITY_3,SEMICONDUCTOR_1,5150.624414727567,5150.624414727567,0,0,1580,590,56,mid_capacity,0.6155737704918032,2023-03-26,2023,3,2023-03,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
13,FACILITY_3,SEMICONDUCTOR_7,7423.216501374985,7406.361260800576,0,0,945,590,56,mid_capacity,0.6155737704918032,2023-03-26,2023,3,2023-03,high,compute_control_modules,regional_dc,739.7757706022995
13,FACILITY_3,SEMICONDUCTOR_3,4479.785839866131,4513.496321014947,0,0,1822,590,56,mid_capacity,0.6155737704918032,2023-03-26,2023,3,2023-03,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
13,FACILITY_3,SEMICONDUCTOR_8,5019.32209065293,5053.032571801745,0,0,1027,590,56,mid_capacity,0.6155737704918032,2023-03-26,2023,3,2023-03,high,compute_control_modules,regional_dc,739.7757706022995
13,FACILITY_3,SEMICONDUCTOR_6,4725.029590223767,4758.740071372583,0,0,1243,590,56,mid_capacity,0.6155737704918032,2023-03-26,2023,3,2023-03,high,compute_control_modules,regional_dc,739.7757706022995
13,FACILITY_3,SEMICONDUCTOR_10,5461.772155731137,5428.061674582321,0,0,271,590,56,mid_capacity,0.6155737704918032,2023-03-26,2023,3,2023-03,high,compute_control_modules,regional_dc,739.7757706022995
13,FACILITY_2,SEMICONDUCTOR_2,2437.0992346536386,2436.087920219174,0,1,2483,590,56,high_capacity,0.9065573770491803,2023-03-26,2023,3,2023-03,low,power_management_modules,large_dc,1345.705930563683
13,FACILITY_2,SEMICONDUCTOR_5,2420.2439940792306,2452.4375035763496,0,1,2780,590,56,high_capacity,0.9065573770491803,2023-03-26,2023,3,2023-03,low,power_management_modules,large_dc,1345.705930563683
13,FACILITY_2,SEMICONDUCTOR_11,2452.4375035763496,2403.894410722055,0,1,838,590,56,high_capacity,0.9065573770491803,2023-03-26,2023,3,2023-03,low,power_management_modules,large_dc,1345.705930563683
13,FACILITY_2,SEMICONDUCTOR_12,3057.372087791849,3074.2273283662566,0,0,824,590,56,high_capacity,0.9065573770491803,2023-03-26,2023,3,2023-03,low,power_management_modules,large_dc,1345.705930563683
13,FACILITY_2,SEMICONDUCTOR_9,3107.4321522978407,3090.576911723433,0,0,608,590,56,high_capacity,0.9065573770491803,2023-03-26,2023,3,2023-03,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
13,FACILITY_2,SEMICONDUCTOR_4,3204.5183380064304,3875.8625700850966,0,0,1203,590,56,high_capacity,0.9065573770491803,2023-03-26,2023,3,2023-03,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
13,FACILITY_2,SEMICONDUCTOR_1,5134.780488587623,5134.780488587623,0,0,1189,590,56,high_capacity,0.9065573770491803,2023-03-26,2023,3,2023-03,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
13,FACILITY_2,SEMICONDUCTOR_7,7521.314001518038,7504.45876094363,0,0,810,590,56,high_capacity,0.9065573770491803,2023-03-26,2023,3,2023-03,high,compute_control_modules,large_dc,1345.705930563683
13,FACILITY_2,SEMICONDUCTOR_3,4790.933580869702,4774.078340295294,0,0,1565,590,56,high_capacity,0.9065573770491803,2023-03-26,2023,3,2023-03,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
13,FACILITY_2,SEMICONDUCTOR_8,5069.38215515892,5052.526914584512,0,0,771,590,56,high_capacity,0.9065573770491803,2023-03-26,2023,3,2023-03,high,compute_control_modules,large_dc,1345.705930563683
13,FACILITY_2,SEMICONDUCTOR_6,4512.990663797716,4512.990663797716,0,0,1162,590,56,high_capacity,0.9065573770491803,2023-03-26,2023,3,2023-03,high,compute_control_modules,large_dc,1345.705930563683
13,FACILITY_2,SEMICONDUCTOR_10,5461.772155731137,5444.9169151567285,0,0,189,590,56,high_capacity,0.9065573770491803,2023-03-26,2023,3,2023-03,high,compute_control_modules,large_dc,1345.705930563683
14,FACILITY_1,SEMICONDUCTOR_2,2452.9431607935817,2469.7984013679898,0,0,1350,590,56,mid_capacity,0.6352459016393442,2023-04-02,2023,4,2023-04,low,power_management_modules,mega_hub,956.5054744508195
14,FACILITY_1,SEMICONDUCTOR_5,2419.7383368619985,2453.448818010814,0,0,1540,590,56,mid_capacity,0.6352459016393442,2023-04-02,2023,4,2023-04,low,power_management_modules,mega_hub,956.5054744508195
14,FACILITY_1,SEMICONDUCTOR_11,2437.0992346536386,2437.0992346536386,0,0,474,590,56,mid_capacity,0.6352459016393442,2023-04-02,2023,4,2023-04,low,power_management_modules,mega_hub,956.5054744508195
14,FACILITY_1,SEMICONDUCTOR_12,3057.372087791849,3057.372087791849,0,0,796,590,56,mid_capacity,0.6352459016393442,2023-04-02,2023,4,2023-04,low,power_management_modules,mega_hub,956.5054744508195
14,FACILITY_1,SEMICONDUCTOR_9,3123.7817356550163,3123.7817356550163,0,0,701,590,56,mid_capacity,0.6352459016393442,2023-04-02,2023,4,2023-04,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
14,FACILITY_1,SEMICONDUCTOR_4,3254.0727452951896,3825.8025055791054,0,1,2024,590,56,mid_capacity,0.6352459016393442,2023-04-02,2023,4,2023-04,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
14,FACILITY_1,SEMICONDUCTOR_1,5117.419590795983,5117.419590795983,0,0,1525,590,56,mid_capacity,0.6352459016393442,2023-04-02,2023,4,2023-04,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
14,FACILITY_1,SEMICONDUCTOR_7,7423.722158592216,7423.722158592216,0,0,946,590,56,mid_capacity,0.6352459016393442,2023-04-02,2023,4,2023-04,high,compute_control_modules,mega_hub,956.5054744508195
14,FACILITY_1,SEMICONDUCTOR_3,4512.485006580484,4529.340247154892,0,0,1499,590,56,mid_capacity,0.6352459016393442,2023-04-02,2023,4,2023-04,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
14,FACILITY_1,SEMICONDUCTOR_8,5069.38215515892,5035.671674010105,0,0,1242,590,56,mid_capacity,0.6352459016393442,2023-04-02,2023,4,2023-04,high,compute_control_modules,mega_hub,956.5054744508195
14,FACILITY_1,SEMICONDUCTOR_6,4512.990663797716,4512.990663797716,0,0,499,590,56,mid_capacity,0.6352459016393442,2023-04-02,2023,4,2023-04,high,compute_control_modules,mega_hub,956.5054744508195
14,FACILITY_1,SEMICONDUCTOR_10,5248.72191487062,5231.866674296212,0,0,136,590,56,mid_capacity,0.6352459016393442,2023-04-02,2023,4,2023-04,high,compute_control_modules,mega_hub,956.5054744508195
14,FACILITY_4,SEMICONDUCTOR_2,2469.7984013679898,2469.7984013679898,0,0,850,685,56,mid_capacity,0.5811475409836065,2023-04-02,2023,4,2023-04,low,power_management_modules,local_dc,722.692017537207
14,FACILITY_4,SEMICONDUCTOR_5,2437.0992346536386,2420.2439940792306,0,0,863,685,56,mid_capacity,0.5811475409836065,2023-04-02,2023,4,2023-04,low,power_management_modules,local_dc,722.692017537207
14,FACILITY_4,SEMICONDUCTOR_11,2436.087920219174,2469.7984013679898,0,0,404,685,56,mid_capacity,0.5811475409836065,2023-04-02,2023,4,2023-04,low,power_management_modules,local_dc,722.692017537207
14,FACILITY_4,SEMICONDUCTOR_12,3090.0712545062006,3123.7817356550163,0,0,528,685,56,mid_capacity,0.5811475409836065,2023-04-02,2023,4,2023-04,low,power_management_modules,local_dc,722.692017537207
14,FACILITY_4,SEMICONDUCTOR_9,3057.372087791849,3074.2273283662566,0,0,568,685,56,mid_capacity,0.5811475409836065,2023-04-02,2023,4,2023-04,mid,mixed_signal_interface_modules,local_dc,722.692017537207
14,FACILITY_4,SEMICONDUCTOR_4,3221.373578580838,3842.152088936281,0,0,1419,685,56,mid_capacity,0.5811475409836065,2023-04-02,2023,4,2023-04,mid,mixed_signal_interface_modules,local_dc,722.692017537207
14,FACILITY_4,SEMICONDUCTOR_1,5068.370840724456,5068.370840724456,0,0,945,685,56,mid_capacity,0.5811475409836065,2023-04-02,2023,4,2023-04,mid,mixed_signal_interface_modules,local_dc,722.692017537207
14,FACILITY_4,SEMICONDUCTOR_7,7521.314001518038,7521.314001518038,0,0,474,685,56,mid_capacity,0.5811475409836065,2023-04-02,2023,4,2023-04,high,compute_control_modules,local_dc,722.692017537207
14,FACILITY_4,SEMICONDUCTOR_3,4611.088163940769,4611.088163940769,0,0,1107,685,56,mid_capacity,0.5811475409836065,2023-04-02,2023,4,2023-04,mid,mixed_signal_interface_modules,local_dc,722.692017537207
14,FACILITY_4,SEMICONDUCTOR_8,5035.671674010105,5052.526914584512,0,0,499,685,56,mid_capacity,0.5811475409836065,2023-04-02,2023,4,2023-04,high,compute_control_modules,local_dc,722.692017537207
14,FACILITY_4,SEMICONDUCTOR_6,4888.525423795523,4905.380664369931,0,0,568,685,56,mid_capacity,0.5811475409836065,2023-04-02,2023,4,2023-04,high,compute_control_modules,local_dc,722.692017537207
14,FACILITY_4,SEMICONDUCTOR_10,5428.061674582321,5232.372331513445,0,1,283,685,56,mid_capacity,0.5811475409836065,2023-04-02,2023,4,2023-04,high,compute_control_modules,local_dc,722.692017537207
14,FACILITY_3,SEMICONDUCTOR_2,2452.4375035763496,2420.2439940792306,0,1,1079,590,56,mid_capacity,0.6155737704918032,2023-04-02,2023,4,2023-04,low,power_management_modules,regional_dc,739.7757706022995
14,FACILITY_3,SEMICONDUCTOR_5,2436.087920219174,2452.9431607935817,0,1,1214,590,56,mid_capacity,0.6155737704918032,2023-04-02,2023,4,2023-04,low,power_management_modules,regional_dc,739.7757706022995
14,FACILITY_3,SEMICONDUCTOR_11,2452.9431607935817,2486.1479847251653,0,1,743,590,56,mid_capacity,0.6155737704918032,2023-04-02,2023,4,2023-04,low,power_management_modules,regional_dc,739.7757706022995
14,FACILITY_3,SEMICONDUCTOR_12,3107.4321522978407,3073.721671149025,0,0,458,590,56,mid_capacity,0.6155737704918032,2023-04-02,2023,4,2023-04,low,power_management_modules,regional_dc,739.7757706022995
14,FACILITY_3,SEMICONDUCTOR_9,3024.6729210774974,3024.6729210774974,0,0,648,590,56,mid_capacity,0.6155737704918032,2023-04-02,2023,4,2023-04,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
14,FACILITY_3,SEMICONDUCTOR_4,3221.8792357980706,3875.8625700850966,0,0,1283,590,56,mid_capacity,0.6155737704918032,2023-04-02,2023,4,2023-04,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
14,FACILITY_3,SEMICONDUCTOR_1,5200.178822016325,5200.178822016325,0,0,1392,590,56,mid_capacity,0.6155737704918032,2023-04-02,2023,4,2023-04,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
14,FACILITY_3,SEMICONDUCTOR_7,7504.45876094363,7521.314001518038,0,0,958,590,56,mid_capacity,0.6155737704918032,2023-04-02,2023,4,2023-04,high,compute_control_modules,regional_dc,739.7757706022995
14,FACILITY_3,SEMICONDUCTOR_3,4709.691321301056,4692.836080726648,0,0,1687,590,56,mid_capacity,0.6155737704918032,2023-04-02,2023,4,2023-04,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
14,FACILITY_3,SEMICONDUCTOR_8,5052.526914584512,5052.526914584512,0,0,688,590,56,mid_capacity,0.6155737704918032,2023-04-02,2023,4,2023-04,high,compute_control_modules,regional_dc,739.7757706022995
14,FACILITY_3,SEMICONDUCTOR_6,4660.136914012297,4643.2816734378885,0,0,823,590,56,mid_capacity,0.6155737704918032,2023-04-02,2023,4,2023-04,high,compute_control_modules,regional_dc,739.7757706022995
14,FACILITY_3,SEMICONDUCTOR_10,5444.9169151567285,5428.061674582321,0,0,149,590,56,mid_capacity,0.6155737704918032,2023-04-02,2023,4,2023-04,high,compute_control_modules,regional_dc,739.7757706022995
14,FACILITY_2,SEMICONDUCTOR_2,2437.0992346536386,2437.0992346536386,0,0,2484,590,56,high_capacity,0.9065573770491803,2023-04-02,2023,4,2023-04,low,power_management_modules,large_dc,1345.705930563683
14,FACILITY_2,SEMICONDUCTOR_5,2419.7383368619985,2453.448818010814,0,0,2229,590,56,high_capacity,0.9065573770491803,2023-04-02,2023,4,2023-04,low,power_management_modules,large_dc,1345.705930563683
14,FACILITY_2,SEMICONDUCTOR_11,2354.340003433296,2354.340003433296,0,0,514,590,56,high_capacity,0.9065573770491803,2023-04-02,2023,4,2023-04,low,power_management_modules,large_dc,1345.705930563683
14,FACILITY_2,SEMICONDUCTOR_12,3074.732985583489,3074.732985583489,0,0,676,590,56,high_capacity,0.9065573770491803,2023-04-02,2023,4,2023-04,low,power_management_modules,large_dc,1345.705930563683
14,FACILITY_2,SEMICONDUCTOR_9,3073.721671149025,3090.576911723433,0,0,392,590,56,high_capacity,0.9065573770491803,2023-04-02,2023,4,2023-04,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
14,FACILITY_2,SEMICONDUCTOR_4,3238.228819155246,3842.152088936281,0,0,771,590,56,high_capacity,0.9065573770491803,2023-04-02,2023,4,2023-04,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
14,FACILITY_2,SEMICONDUCTOR_1,4921.224590509875,4938.079831084283,0,0,1201,590,56,high_capacity,0.9065573770491803,2023-04-02,2023,4,2023-04,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
14,FACILITY_2,SEMICONDUCTOR_7,7374.673408520688,7357.8181679462805,0,0,648,590,56,high_capacity,0.9065573770491803,2023-04-02,2023,4,2023-04,high,compute_control_modules,large_dc,1345.705930563683
14,FACILITY_2,SEMICONDUCTOR_3,3924.9113201566242,4790.933580869702,0,0,1268,590,56,high_capacity,0.9065573770491803,2023-04-02,2023,4,2023-04,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
14,FACILITY_2,SEMICONDUCTOR_8,5069.38215515892,5035.671674010105,0,0,485,590,56,high_capacity,0.9065573770491803,2023-04-02,2023,4,2023-04,high,compute_control_modules,large_dc,1345.705930563683
14,FACILITY_2,SEMICONDUCTOR_6,4888.525423795523,4905.380664369931,0,0,810,590,56,high_capacity,0.9065573770491803,2023-04-02,2023,4,2023-04,high,compute_control_modules,large_dc,1345.705930563683
14,FACILITY_2,SEMICONDUCTOR_10,5428.061674582321,5461.772155731137,0,0,324,590,56,high_capacity,0.9065573770491803,2023-04-02,2023,4,2023-04,high,compute_control_modules,large_dc,1345.705930563683
15,FACILITY_1,SEMICONDUCTOR_2,2452.9431607935817,2469.7984013679898,0,0,1917,590,56,mid_capacity,0.6352459016393442,2023-04-09,2023,4,2023-04,low,power_management_modules,mega_hub,956.5054744508195
15,FACILITY_1,SEMICONDUCTOR_5,2452.9431607935817,2469.7984013679898,0,0,2159,590,56,mid_capacity,0.6352459016393442,2023-04-09,2023,4,2023-04,low,power_management_modules,mega_hub,956.5054744508195
15,FACILITY_1,SEMICONDUCTOR_11,2453.448818010814,2453.448818010814,0,0,663,590,56,mid_capacity,0.6352459016393442,2023-04-09,2023,4,2023-04,low,power_management_modules,mega_hub,956.5054744508195
15,FACILITY_1,SEMICONDUCTOR_12,3057.372087791849,3091.0825689406647,0,0,877,590,56,mid_capacity,0.6352459016393442,2023-04-09,2023,4,2023-04,low,power_management_modules,mega_hub,956.5054744508195
15,FACILITY_1,SEMICONDUCTOR_9,3091.0825689406647,3091.0825689406647,0,0,878,590,56,mid_capacity,0.6352459016393442,2023-04-09,2023,4,2023-04,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
15,FACILITY_1,SEMICONDUCTOR_4,3237.7231619380136,3825.8025055791054,0,0,1824,590,56,mid_capacity,0.6352459016393442,2023-04-09,2023,4,2023-04,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
15,FACILITY_1,SEMICONDUCTOR_1,4970.2733405814015,4970.2733405814015,0,0,1688,590,56,mid_capacity,0.6352459016393442,2023-04-09,2023,4,2023-04,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
15,FACILITY_1,SEMICONDUCTOR_7,7276.575908377635,7242.865427228819,0,0,1149,590,56,mid_capacity,0.6352459016393442,2023-04-09,2023,4,2023-04,high,compute_control_modules,mega_hub,956.5054744508195
15,FACILITY_1,SEMICONDUCTOR_3,4365.338756365903,4399.049237514718,0,0,1647,590,56,mid_capacity,0.6352459016393442,2023-04-09,2023,4,2023-04,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
15,FACILITY_1,SEMICONDUCTOR_8,5395.868165085201,5395.868165085201,0,0,1270,590,56,mid_capacity,0.6352459016393442,2023-04-09,2023,4,2023-04,high,compute_control_modules,mega_hub,956.5054744508195
15,FACILITY_1,SEMICONDUCTOR_6,4774.078340295294,4790.933580869702,0,0,539,590,56,mid_capacity,0.6352459016393442,2023-04-09,2023,4,2023-04,high,compute_control_modules,mega_hub,956.5054744508195
15,FACILITY_1,SEMICONDUCTOR_10,5265.5771554450275,5248.72191487062,0,0,297,590,56,mid_capacity,0.6352459016393442,2023-04-09,2023,4,2023-04,high,compute_control_modules,mega_hub,956.5054744508195
15,FACILITY_4,SEMICONDUCTOR_2,2469.7984013679898,2436.087920219174,0,0,823,685,56,mid_capacity,0.5811475409836065,2023-04-09,2023,4,2023-04,low,power_management_modules,local_dc,722.692017537207
15,FACILITY_4,SEMICONDUCTOR_5,2436.087920219174,2452.9431607935817,0,0,960,685,56,mid_capacity,0.5811475409836065,2023-04-09,2023,4,2023-04,low,power_management_modules,local_dc,722.692017537207
15,FACILITY_4,SEMICONDUCTOR_11,2273.6034010818817,2256.7481605074736,0,0,352,685,56,mid_capacity,0.5811475409836065,2023-04-09,2023,4,2023-04,low,power_management_modules,local_dc,722.692017537207
15,FACILITY_4,SEMICONDUCTOR_12,3090.0712545062006,3106.9264950806087,0,0,796,685,56,mid_capacity,0.5811475409836065,2023-04-09,2023,4,2023-04,low,power_management_modules,local_dc,722.692017537207
15,FACILITY_4,SEMICONDUCTOR_9,3090.576911723433,3073.721671149025,0,0,459,685,56,mid_capacity,0.5811475409836065,2023-04-09,2023,4,2023-04,mid,mixed_signal_interface_modules,local_dc,722.692017537207
15,FACILITY_4,SEMICONDUCTOR_4,3221.373578580838,3859.0073295106886,0,0,1297,685,56,mid_capacity,0.5811475409836065,2023-04-09,2023,4,2023-04,mid,mixed_signal_interface_modules,local_dc,722.692017537207
15,FACILITY_4,SEMICONDUCTOR_1,5249.227572087852,5232.372331513445,0,0,944,685,56,mid_capacity,0.5811475409836065,2023-04-09,2023,4,2023-04,mid,mixed_signal_interface_modules,local_dc,722.692017537207
15,FACILITY_4,SEMICONDUCTOR_7,7504.45876094363,7504.45876094363,0,0,621,685,56,mid_capacity,0.5811475409836065,2023-04-09,2023,4,2023-04,high,compute_control_modules,local_dc,722.692017537207
15,FACILITY_4,SEMICONDUCTOR_3,4251.902987300137,4218.192506151321,0,0,1052,685,56,mid_capacity,0.5811475409836065,2023-04-09,2023,4,2023-04,mid,mixed_signal_interface_modules,local_dc,722.692017537207
15,FACILITY_4,SEMICONDUCTOR_8,5412.723405659609,5412.723405659609,0,0,635,685,56,mid_capacity,0.5811475409836065,2023-04-09,2023,4,2023-04,high,compute_control_modules,local_dc,722.692017537207
15,FACILITY_4,SEMICONDUCTOR_6,4888.525423795523,4905.380664369931,0,0,581,685,56,mid_capacity,0.5811475409836065,2023-04-09,2023,4,2023-04,high,compute_control_modules,local_dc,722.692017537207
15,FACILITY_4,SEMICONDUCTOR_10,5444.9169151567285,5444.9169151567285,0,0,161,685,56,mid_capacity,0.5811475409836065,2023-04-09,2023,4,2023-04,high,compute_control_modules,local_dc,722.692017537207
15,FACILITY_3,SEMICONDUCTOR_2,2436.087920219174,2420.2439940792306,0,1,1606,590,56,mid_capacity,0.6155737704918032,2023-04-09,2023,4,2023-04,low,power_management_modules,regional_dc,739.7757706022995
15,FACILITY_3,SEMICONDUCTOR_5,2469.7984013679898,2469.7984013679898,0,1,1147,590,56,mid_capacity,0.6155737704918032,2023-04-09,2023,4,2023-04,low,power_management_modules,regional_dc,739.7757706022995
15,FACILITY_3,SEMICONDUCTOR_11,2469.2927441507577,2469.2927441507577,0,1,836,590,56,mid_capacity,0.6155737704918032,2023-04-09,2023,4,2023-04,low,power_management_modules,regional_dc,739.7757706022995
15,FACILITY_3,SEMICONDUCTOR_12,3106.9264950806087,3090.0712545062006,0,0,608,590,56,mid_capacity,0.6155737704918032,2023-04-09,2023,4,2023-04,low,power_management_modules,regional_dc,739.7757706022995
